sentiment_coeff,sentence,sentiment,sentiment_rate
"[23.224061849289537, 7.521075049478227, 0, 15.930186391888304, 0, 12.608562517959507, 15.58640915603588, 0, 0, 15.154276198608368, 19.73464604255086, 19.891639781166845, 21.04566292176771, 25.670098798085004, 0, 0, 0, 9.416112802686136, 28.86007692205497, 0, 13.921627912766313, 21.02361479368883, 19.891639781166845, 0, 12.608562517959507, 15.58640915603588, 13.811511003396197, 0, 27.39853095151287, 0, 29.67113496319793, 21.02361479368883, 19.891639781166845, 19.0503117006558, 12.00761735309502, 27.183898312779764, 0, 9.416112802686136, 25.670098798085004, 25.227268328023893, 6.5674789260077775, 13.921627912766313, 21.02361479368883, 0, 0, 9.125920892846773, 28.86007692205497, 0, 27.183898312779764, 26.042514327529393, 0, 18.382011015468027, 20.442424596227387, 23.11647120433754, 20.86625408039702, 0, 17.1511958226694, 0, 0, 29.67113496319793, 26.042514327529393, 26.042514327529393, 28.86007692205497, 20.439488831012753, 13.818977990077071, 0, 24.60614524637703, 20.449264800182192, 20.400002087964094, 12.332323143082228, 16.160470069993472, 20.14865820599139, 24.60614524637703, 17.924818148284746, 21.743351687956963, 17.372520150618058, 18.263484058208185, 19.254742005275578, 17.567245391306468, 17.78305502388508, 17.78305502388508, 6.326302586245171, 18.442847059281977, 17.512921666760498, 29.67113496319793, 2.9713821159630447, 7.521075049478227, 17.924818148284746, 20.400002087964094, 18.14499507890788, 15.21786462014611, 19.936571811928502, 27.03235144753129, 19.891639781166845, 0, 29.67113496319793, 15.879250785867304, 12.257544779229658, 25.284310090541325, 0, 27.03235144753129, 0, 0, 14.680569555216598, 20.449264800182192, 0, 20.86625408039702, 18.14499507890788, 24.60614524637703, 13.452100240564713, 0, 0, 28.86007692205497, 20.439488831012753, 23.224061849289537, 16.056957618844724, 0, 20.819146806675157, 12.627234937252053, 17.605546235834204, 20.83639663826524, 20.83639663826524, 28.86007692205497, 0, 14.408484944366322, 28.86007692205497, 16.056957618844724, 0, 20.400002087964094, 18.79709499312352, 0, 17.41874051650712, 26.042514327529393, 29.67113496319793, 18.382011015468027, 20.442424596227387, 8.342834701255844, 24.60614524637703]",kalau disuruh wajib pulang brrti tel u sdh menimbang dong apakah semua mahasiswa di daerahnya mendapatkan koneksi internet yg mumpuni krna tdk semua mahasiswa/mahasiswi tel u itu menengah ke atas dan tdk semua daerah cukup baik koneksi internet di luar tsel krna tdk sedikit ukuran data yg dikirimkan baik tugas maupun praktikum online mohon dikaji ulang bagaimana ttg prakol dan tugas tugas yg diberikan bukannya mengeluh pak tpi kuota jg pake uang pak beli nya kasian org tua udh cape cape bayar bpp mahal dan skrg disuruh beli kuota lagi iya tau ini semua musibah dan ga semuanya mau diposisi ini termasuk pihak kampus tpi tlg dikaji lagi pak utk tgs tgs yg diberikan kalau bs resume saja jgn sampai file file yg berukuran besar yg bs memakan kuota banyak dihadirkan setiap tugas dan praktikum online terimakasih pak,1,15.136895004756331
"[18.442847059281977, 9.300518701471393, 9.710754667144293, 3.9306371076691113, 26.474804430584268, 15.879250785867304, 5.734971416861902, 6.681343401213037, 0, 0, 5.779257572946892, 0, 16.424541165590494, 20.400002087964094]",bpp refund 50% please kita ga make fasilitas itung2 sebagai ganti or subsidi kuota,1,9.911352028328198
"[0, 0, 0]",dipersilahkan keluhannya ukhti,0,0.0
"[11.593352755022858, 14.094140046934225, 0, 8.551420810164494, 16.787473286452247, 20.125481828339538, 16.077804316996474, 13.303750933206446, 0, 29.67113496319793, 0, 23.557310129908487, 11.590638806477926, 4.650421247896291, 16.787473286452247, 23.557310129908487, 18.79709499312352, 28.86007692205497, 19.631223214790968, 0, 29.67113496319793, 0, 14.094140046934225, 13.93320926623544, 27.03235144753129, 14.298290672686512, 11.593352755022858, 0, 27.058805467637313, 21.04566292176771, 0, 13.214383129133644, 28.86007692205497, 0, 18.79709499312352, 14.094140046934225, 0, 0, 13.93320926623544, 16.787473286452247, 15.350085281849346, 16.16680262924563]",ditunggu info mengenai daftar sidang ya min dr prosedur dan sistemnya juga karna pendaftaran sidang juga banyak yg perlu dipersiapkan dan dilengkapi info terkait ini sangat ditunggu terkhusus kami mahasiswa tingkat akhir yg mendapat banyak info simpang siur terkait sidang terima kasih,1,13.656340970642129
"[4.1483930048513376, 0, 17.087558738518734, 25.670098798085004, 0, 0, 0]",bro netflix jangan di blokir blokir gitulah,1,6.70086436306501
"[1.8794406205241505, 0, 0, 6.668485919890897, 0, 1.6203365066662516]",ayo keluh kesahnya wkwk essa s,1,1.6947105078468834
"[16.077804316996474, 6.118190197661345, 7.218059321205027, 7.351743401447148, 0, 17.1511958226694, 20.125481828339538, 16.077804316996474, 19.73464604255086, 6.934395957484648, 20.83639663826524, 0, 20.442424596227387, 20.793529754531342, 22.88279881445002, 8.444716662454697, 8.429576033808777, 8.342834701255844, 17.17747863040405, 14.239074539068866]",min izin bertanya perihal de bagaimana ya min apakah kirim file melalui online atau ada cara lain terimakasih folded hands,1,12.918907578790856
"[18.442847059281977, 25.670098798085004, 9.300518701471393, 0, 22.69505775487729, 0, 0, 23.091829314617673, 22.69505775487729, 13.854323854118563, 27.72594088605488, 0, 15.190479730667924, 20.442424596227387, 21.054195874878666, 19.891639781166845, 21.04566292176771, 0, 6.681343401213037, 28.86007692205497, 27.183898312779764, 13.793051183201154, 0, 15.190479730667924, 20.442424596227387, 0, 20.819146806675157, 13.793051183201154, 19.836097420359863, 0, 9.416112802686136, 13.107410512953546, 11.050762305415656, 20.86625408039702, 18.14499507890788, 15.190479730667924, 20.442424596227387, 21.743351687956963, 12.812116707248052, 12.207052256418107, 10.567134001302076, 13.85095710342176, 26.042514327529393, 12.764168289223079, 20.821548799198307, 3.841150438068015, 15.879250785867304, 0, 27.03235144753129, 0, 10.548506411991664]",bpp di refund sebagian bisa dipertimbangkan harusnya karena bisa dipakai untuk menunjang perkuliahan online tidak semua mahasiswa mempunyai fasilitas yg baik dalam menunjang perkuliahan online contohnya saja dalam hal akses internet sama tolong dikaji lagi perkuliahan online nya masa tiap hari dikasih tugas sedangkan kuliah biasa ga seribet ini tugasnya sedih,1,14.196631136225188
"[6.263897354254596, 6.263897354254596, 13.811511003396197, 28.86007692205497, 15.930186391888304, 12.931183599173458, 11.9179649275084, 0, 0, 0, 0, 0, 5.526031621617774, 0, 0, 0, 0, 18.47502850403168, 0]",hati hati itu yg pulang kampung selama perjalanannya (di bandara terminal stasiun pesawat bis kereta) paling riskan tetap waspada,1,6.314725140956841
"[19.826683780469835, 0, 19.891639781166845, 7.808628322093368, 21.743351687956963, 20.223691517441853, 13.931538421954992, 13.901446873578898, 15.8816602641892, 15.702596867252138, 20.223691517441853, 13.931538421954992, 13.901446873578898, 15.8816602641892, 15.702596867252138, 20.223691517441853, 13.931538421954992, 13.901446873578898, 15.8816602641892, 15.702596867252138, 22.644803515935426, 19.991453332194787, 23.949859845910467, 22.644803515935426, 19.991453332194787, 23.949859845910467, 22.644803515935426, 19.991453332194787, 23.949859845910467, 5.873526399333439, 0, 0, 10.592601829559444, 3.4165866592941687]",pada lawak semua komentar nya rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing loudly crying face loudly crying face loudly crying face w ngakak jam 10 malam,1,15.524534422801393
"[10.9360398726983, 0, 26.474804430584268, 4.428507011850527, 0, 5.600218836167844, 26.042514327529393, 18.79709499312352, 0, 17.030621719722305, 0, 0, 0, 0, 0, 10.192162144895043, 8.795444801449408, 6.5078615964821696, 12.308304298792413, 0, 0, 20.793529754531342, 18.442847059281977, 6.8629512541949405, 9.710754667144293, 17.78305502388508, 0, 0, 19.936571811928502, 12.786423097001768, 21.04566292176771, 0, 7.179746413221072, 9.597601394467583, 12.786423097001768, 0, 0, 0, 11.335749165769135, 13.296965097814006]",punten lur kita teh pusingg euyy tugas banyak lebih2 dari offline geloo helloo omg tralalaa minimal mah atuh nilai ratain kiri atau bpp balik 50% cape akutuh capee tau jadi mahasiswa pusing gini mending jadi sayur lodeh makasihh red heart,1,8.216796369782609
"[4.966889139417212, 3.7978718145188384, 29.67113496319793, 0, 2.641569583615108, 3.733929580692117, 0]",cashback asrama dan bpp( ) wkwkw mn,1,6.401627868777315
"[10.162859133519266, 0, 7.942578836744124, 23.557310129908487, 15.182152179983506, 7.521075049478227, 15.930186391888304, 27.39853095151287, 12.659909348821733, 6.78755468256058, 3.6866891328915927]",aku harap kampusku juga begini disuruh pulang ke rumah masing2 aamiin,1,11.893531439755334
"[18.442847059281977, 7.285742826073832, 9.710754667144293, 4.209043815263148, 3.9203783371872665, 22.34959285909023, 0, 0, 13.65956464817592, 13.600443569099324]",bpp diskon 50% sabi kali buat modal pasang wifi dirumah,1,9.317836778131598
"[0, 25.670098798085004, 0, 5.6057012441555845, 4.75539271465705, 0, 0, 0, 17.087558738518734, 5.6057012441555845, 11.243059064742193, 13.412408982061725, 11.243059064742193, 13.412408982061725, 7.496338617675973, 7.496338617675973, 7.496338617675973, 11.243059064742193, 13.412408982061725, 11.243059064742193, 13.412408982061725, 0]",nice di suruh mudik donk jelas3 pemerintah bilang jangan mudik thumbs up thumbs up fire fire fire thumbs up thumbs up edukasi,1,8.174333671809798
"[0, 24.60614524637703, 11.050762305415656, 15.154276198608368, 0, 0, 26.474804430584268, 28.86007692205497, 0, 0, 9.54110520646235, 15.879250785867304, 0, 0]",ih pak tolong dong guarantee keamanan kita yg rantau pulangnya biar ga was was,1,9.397601506812139
"[20.462859342017907, 22.88279881445002, 0, 0, 9.85709449509632, 0, 3.2848455768513767]",kalo ada vest lvl 2 tandain yak,1,8.06965688977366
"[7.285742826073832, 18.442847059281977, 17.087558738518734, 13.437775686321087]",diskon bpp jangan lupa,1,14.063481077548907
"[2.4046349283061734, 28.038398044701818, 8.330681591204891, 16.077804316996474, 20.462859342017907, 16.787473286452247, 20.442424596227387, 7.456935867061381]",ta saya gmn min kalo sidang online (,1,15.000151496621035
"[1.217774834169759, 18.96129084884488, 16.506913701880258, 10.548506411991664]",untung udah lulus sedih,1,11.80862144922164
"[27.72594088605488, 28.347989528796663, 2.4046349283061734, 17.1511958226694, 9.125920892846773, 0, 0, 15.294624728696194, 0, 21.168095829089197, 27.03235144753129, 23.11647120433754, 0, 0, 16.698537861929953, 0, 0, 17.781772891237033]",untuk yang ta bagaimana data sulit didapatkan ketika situasi seperti ini mohon kebijakannyaa terpaksaa akan menambah jangka waktu,1,11.435974223416395
"[0, 20.400002087964094, 28.038398044701818, 6.041688577216262, 0, 10.551355744638256, 0, 4.829576267818016, 0, 8.858900153140974, 16.424541165590494, 20.400002087964094, 9.416112802686136, 4.209043815263148, 3.9203783371872665, 7.456935867061381]",pak/ibu kuota saya abis 1gb nih perhari demi kulyah onlen subsidi kuota internet sabi kali (,1,8.784183434451997
"[23.224061849289537, 20.442424596227387, 22.69505775487729, 0, 20.400002087964094, 9.416112802686136, 17.030621719722305, 0, 14.680569555216598, 15.879250785867304, 20.125481828339538, 7.456935867061381]",kalau online bisa dikasi kuota internet dari pihak kampus ga ya (,1,14.279209903937629
"[27.72594088605488, 6.613713456820201, 10.191602263106144, 0, 8.791752838354096, 20.125481828339538, 16.077804316996474, 18.47502850403168, 0, 25.670098798085004, 0, 0]",untuk program kerja praktek gimana ya min tetap dilaksanakan di juni juli,1,11.139285240982334
"[10.9360398726983, 28.347989528796663, 2.4046349283061734, 8.791752838354096, 0]",punten yang ta gimana yaaaaaaaa,1,10.096083433631046
"[10.9360398726983, 7.277369323268997, 4.767439565823277, 18.442847059281977, 21.743351687956963, 0, 22.34959285909023, 20.400002087964094, 12.638755390065596, 7.005546090800098, 2.705594239505701]",punten coba biaya bpp nya dialokasikan buat kuota telkomsel gratis ((,1,11.660594379677748
"[10.9360398726983, 4.710322362891153, 0, 7.963775940095206, 18.442847059281977, 0, 6.5078615964821696, 11.028211314521638, 9.710754667144293, 0, 10.069865074652416, 22.69505775487729, 0, 6.681343401213037, 0, 11.028211314521638, 0, 0, 0, 5.600218836167844, 0, 5.042625400008161, 0, 0, 11.028211314521638, 0, 10.069865074652416, 0, 6.8629512541949405, 11.028211314521638, 0, 0, 0, 11.028211314521638]",punten slur manawi duit bpp dibalikeun atuh euy 50% urang teu bisa menikmati fasilitas iyeuteh euy kumaha iyeuteh euyyyyy euyy barumah aing miara kucing euy kucingna teu dibawa balik euy lamun paeh kumaha euy,1,5.306899554910806
"[17.1511958226694, 18.832596729223045, 17.635530310346113, 28.86007692205497, 0, 0, 15.294624728696194, 0, 9.390502779574746, 0, 18.640702717242867, 11.782091718469255, 0, 14.788501147829427, 0, 11.292989608695082, 0, 0, 10.548506411991664]",bagaimana dengan dosen yg susah dihubungi ketika bimbingan soalnya biasanya sy harus datengin langsung jarang banget aktif wanya sedih,1,9.169332573515408
"[0, 7.456935867061381]",sidangkuuuu (,1,3.7284679335306903
"[10.9360398726983, 27.03235144753129, 20.821548799198307, 0, 0, 26.042514327529393, 0, 3.2848455768513767, 0, 0, 0, 0, 2.628135483992956, 0, 11.016043814894235, 11.03231692638874, 7.103222213733674, 5.779257572946892, 0]",punten ini kuliah ongleng ato tugas ongleng yak mumet batt pala melek mulu ampe nama ig gue ganti wksk,1,6.61454084398764
"[0, 0, 22.644803515935426, 19.991453332194787, 23.949859845910467]",hadu pusing loudly crying face,1,13.317223338808137
"[24.60614524637703, 0, 17.635530310346113, 29.67113496319793, 19.244633265191286, 19.244633265191286, 22.88279881445002, 4.966889139417212, 18.442847059281977, 20.793529754531342, 13.65956464817592, 20.793529754531342, 20.400002087964094]",pak bu dosen dan kawan kawan ada cashback bpp atau wifi atau kuota,1,17.872402946819655
"[0, 8.57787059185857, 11.292989608695082, 12.55712315263788, 20.821548799198307, 12.906088485445993, 0, 0]",oiya cepet banget selesai kuliah liat papan tulis,1,8.26945257972948
"[18.442847059281977, 15.879250785867304, 9.300518701471393, 10.551355744638256]",bpp ga refund nih,1,13.543493072814734
"[0, 0, 0, 0, 2.7456885997833442, 20.125481828339538]",abang2 cilok deket rektorat apakabar ya,1,3.8118617380204802
"[5.730787544801216, 4.846142869768318, 28.86007692205497, 1.4845550215934118, 0, 0, 15.07277324632768, 0, 9.720037925357095, 14.815724753061126, 4.815339976450132, 12.612567376949887]",eh bapak yg jual mie tektek masih disana sampe semester depan kan,1,8.163167136363652
[0],jj,0,0.0
"[4.212886099292551, 3.4165866592941687, 6.118190197661345, 7.218059321205027, 12.344022635368287, 21.054195874878666, 22.88279881445002, 7.285742826073832, 18.442847059281977, 27.72594088605488, 14.815724753061126, 27.03235144753129]",selamat malam izin bertanya apa tidak ada diskon bpp untuk semester ini,1,14.379112214512764
"[12.26620448043377, 25.284310090541325, 4.865391056503959, 20.793529754531342, 2.436371903676394, 3.2991441938206263]",gatau mau seneng atau g bahagia,1,11.490825246584569
"[19.73464604255086, 27.72594088605488, 1.8027367329584552, 22.88279881445002, 0, 20.442424596227387, 21.743351687956963, 16.077804316996474]",apakah untuk eprt ada tes online nya min,1,16.30121288464938
"[16.077804316996474, 10.9360398726983, 0, 20.400002087964094, 22.34959285909023, 20.821548799198307, 8.858900153140974]",min punten isiin kuota buat kuliah onlen,1,14.206269727012627
"[18.442847059281977, 9.300518701471393, 9.710754667144293, 3.9203783371872665, 10.548506411991664, 6.640835041298177, 11.292989608695082, 0, 10.548506411991664]",bpp refund 50% kali sedih sayang banget asli sedih,1,8.933926248784612
"[27.72594088605488, 28.347989528796663, 11.015835124763806, 19.73464604255086, 15.07277324632768, 13.107410512953546, 18.832596729223045, 6.345219345880365, 0, 4.879887047648968]",untuk yang magang apakah masih sama dengan surat edaran kemarin,1,14.50622984641998
"[16.787473286452247, 20.442424596227387, 11.050762305415656, 25.670098798085004, 0, 18.14499507890788, 15.154276198608368, 27.39853095151287, 0, 0, 9.125920892846773, 28.347989528796663, 25.670098798085004, 0, 21.054195874878666, 0, 29.67113496319793, 0, 8.876679450391974, 17.781772891237033, 28.347989528796663, 9.592957148117275, 27.72594088605488, 0, 29.67113496319793, 23.557310129908487, 0, 9.416112802686136, 25.670098798085004, 13.953900864461046, 19.0503117006558, 28.347989528796663, 22.663867830218088, 0, 27.72594088605488, 11.314716203429274, 16.787473286452247, 20.442424596227387, 29.67113496319793, 22.663867830218088, 18.14499507890788, 27.72594088605488, 28.347989528796663, 26.042514327529393, 13.214383129133644, 9.310979330426424, 0, 0, 17.1511958226694, 19.73464604255086, 8.320218130169287, 10.543254597810902, 28.038398044701818, 24.833945697115738, 27.183898312779764, 25.670098798085004, 0, 27.72594088605488, 0, 21.054195874878666, 18.832596729223045, 23.94834615610421, 28.347989528796663, 21.168095829089197, 27.03235144753129, 19.239648878279354, 0, 27.03235144753129, 10.070970351106247, 11.839177703216574, 21.168095829089197, 19.891639781166845, 7.9018341262612815, 12.09014131354436, 19.244633265191286, 19.244633265191286, 21.04566292176771, 19.891639781166845]",sidang online tolong di kaji lagi dong ke efektifannya mengingat data yang di persentasikan tidak sedikit dan tergolong butuh waktu yang lama untuk persentasinya dan juga akses internet di beberapa daerah yang belum mumpuni untuk sekelas sidang online dan belum lagi untuk yang tugas akhir berupa karya berwujud bagaimana apakah efektif saran saya lebih baik di tunda untuk sidangnya tidak dengan kondisi yang seperti ini semoga kejadian ini lekas kembali seperti semua stay safe kawan kawan mahasiswa semua,1,16.70271703080927
